pcm_LOGenergy_sma,pcm_zcr_sma,voiceprob_sma,f0_sma,f0env_sma,pcm_fftMag_fband0-250_sma,pcm_fftMag_fband0-650_sma,pcm_fftMag_spectralRollOff25_0_sma,pcm_fftMag_spectralRollOff50_0_sma,pcm_fftMag_spectralRollOff75_0_sma,pcm_fftMag_spectralRollOff90_0_sma,pcm_fftmag_spectralflux_sma,pcm_fftmag_spectralcentroid_sma,pcm_fftmag_spectralmaxpos_sma,pcm_fftmag_spectralminpos_sma,f0final_sma,voicingfinalunclipped_sma,jitterlocal_sma,jitterddp_sma,shimmerlocal_sma,loghnr_sma,audspec_lengthl1norm_sma,audspecrasta_lengthl1norm_sma,pcm_rmsenergy_sma,audSpec_Rfilt_sma_compare_0_,audSpec_Rfilt_sma_compare_1_,audSpec_Rfilt_sma_compare_2_,audSpec_Rfilt_sma_compare_3_,audSpec_Rfilt_sma_compare_4_,audSpec_Rfilt_sma_compare_5_,audSpec_Rfilt_sma_compare_6_,audSpec_Rfilt_sma_compare_7_,audSpec_Rfilt_sma_compare_8_,audSpec_Rfilt_sma_compare_9_,audSpec_Rfilt_sma_compare_10_,audSpec_Rfilt_sma_compare_11_,audSpec_Rfilt_sma_compare_12_,audSpec_Rfilt_sma_compare_13_,audSpec_Rfilt_sma_compare_14_,audSpec_Rfilt_sma_compare_15_,audSpec_Rfilt_sma_compare_16_,audSpec_Rfilt_sma_compare_17_,audSpec_Rfilt_sma_compare_18_,audSpec_Rfilt_sma_compare_19_,audSpec_Rfilt_sma_compare_20_,audSpec_Rfilt_sma_compare_21_,audSpec_Rfilt_sma_compare_22_,audSpec_Rfilt_sma_compare_23_,audSpec_Rfilt_sma_compare_24_,audSpec_Rfilt_sma_compare_25_,pcm_fftMag_fband250-650_sma_compare,pcm_fftMag_fband1000-4000_sma_compare,pcm_fftmag_spectralentropy_sma_compare,pcm_fftmag_spectralvariance_sma_compare,pcm_fftmag_spectralskewness_sma_compare,pcm_fftmag_spectralkurtosis_sma_compare,pcm_fftmag_psysharpness_sma_compare,pcm_fftmag_spectralharmonicity_sma_compare,loudness_sma3,alpharatio_sma3,hammarbergindex_sma3,slope0-500_sma3,slope500-1500_sma3,F0semitoneFrom27_5Hz_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,f1frequency_sma3nz,f1bandwidth_sma3nz,f1amplitudelogrelf0_sma3nz,f2frequency_sma3nz,f2amplitudelogrelf0_sma3nz,f3frequency_sma3nz,f3amplitudelogrelf0_sma3nz,pcm_fftMag_mfcc_0_,pcm_fftMag_mfcc_1_,pcm_fftMag_mfcc_2_,pcm_fftMag_mfcc_3_,pcm_fftMag_mfcc_4_,pcm_fftMag_mfcc_5_,pcm_fftMag_mfcc_6_,pcm_fftMag_mfcc_7_,pcm_fftMag_mfcc_8_,pcm_fftMag_mfcc_9_,pcm_fftMag_mfcc_10_,pcm_fftMag_mfcc_11_,pcm_fftMag_mfcc_12_
0.0,0.167380496171735,0.0,0.0,0.0,0.0,0.0,0.0262418113734805,0.0715129497956243,0.0510105790143593,0.0,0.0141616403556651,-0.1945177322120775,0.0,-0.0866843004596826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0092805971934191,0.024406643267076,-0.0085884914100033,0.0,0.0218528864703058,0.0,-0.0218733846116571,-0.020525985046288,0.0,0.0129922719285695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111525562960836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0097353900327932,0.0,0.0,-0.1813028081961537,-0.0568795984565863,0.0428178886603961,0.0,-0.0128974985442792,0.0,-0.0136199978078406,0.0,0.0,0.0148587447999557,-0.0346710564958235,0.0,0.0,0.0,0.0,0.0,0.0,0.0128164709143533,-0.0215609440768471,-0.0323959530240783,0.0135882327079889,0.0256620832273354,0.0,0.0,0.0,0.0,0.0,-0.0104521881561982,-0.0161540196718196,0.0,-0.0250385503706676,0.0,-0.0110351019924817,-0.0650348782304598
0.0,-0.0554715230864345,-0.0105341201143296,0.00466090584982,0.0,-0.0095227196755599,0.0,0.045115188291766,0.0800725729023506,0.0917215457920398,0.0283084359280414,0.0266700174925811,-0.2543980386997735,0.0040534795141066,-0.0412459560893251,0.0,0.0,0.0,0.0,0.0,0.0191297973111467,0.0121526329806961,0.0,0.0481596528176808,0.0,0.0088933994600031,0.0205502286606166,0.0057689052009349,0.0,0.0,0.0,0.0136147600309701,0.0063563196013515,0.0039089948696495,0.0,0.0065220692624261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137538454968032,-0.0114820501426497,0.0373788716587626,0.048268216501317,0.0,0.0,0.0,-0.1255438797483435,0.0,0.0175642573575156,0.0195688265121627,-0.008440223006656,-0.0099240430506733,0.004581272513799,-0.0074472674622848,0.0256574227127163,0.0094102246729155,-0.0097371273821112,0.0130839387464139,0.005986458158278,0.0045056701692533,-0.0110002551523319,0.0,0.0,-0.0267248975933761,-0.0212810835978048,0.0412945465955014,0.0627997673669674,0.0437708746017943,0.0,-0.0148864411146945,0.0158517867347161,0.0,0.0,0.0081615687942742,-0.0068779579080421,-0.03703451987168,0.0,0.0,-0.1300443156307714
-0.0108975697682295,-0.0974236593395447,-0.0025307487762162,0.0,0.0325355002337275,0.0,0.0,-0.0301921635061094,-0.0560587724750446,-0.0398503688740699,0.0,0.0181846746903024,0.1232014498621687,0.0,-0.0379718519810448,-0.0033863174104695,0.0040198305525056,0.0,-0.0034115530242262,0.0,0.0153604604548044,-0.0116490551005171,-0.0037104679125991,0.016440935993222,0.0,0.0,0.0167304384650772,0.0,-0.0045706713020921,-0.0039254421536924,-0.0071595300156999,0.008329317673906,0.0,0.0,0.0,0.0,0.0,-0.0025083544743563,0.0,0.0,0.0,-0.0057264807202117,0.0,0.0071680531552711,0.0,0.0,0.0052402844027057,0.0,0.0,-0.0142225858209178,0.0,0.0,0.0,0.0305285780544874,-0.0384018786549687,-0.014999174462295,0.02357612817996,0.0,-0.0134900761245696,0.0133702037478445,-0.0040867709843582,-0.0025125203353777,-0.0460170080661296,-0.015379330767531,0.0,0.0,0.0065613406843349,0.0,0.0,0.0,-0.0200768375716577,-0.0195054793255335,0.0306813069785538,-0.0567838624067359,0.0198925138552966,0.0,0.0,-0.0519212868076236,-0.0057890125722071,0.0,-0.0592714060920141,-0.0079998506689348,0.0113059672264286,0.0,0.0,-0.0152224075129535
0.0,0.0991827433265332,0.0,0.0,0.0,0.0,0.0,0.0519673041768132,0.0857360836288748,0.0539231315401527,0.0161977250188936,0.0216702528370303,-0.2733611210828198,0.0,-0.0752556049693856,0.0056853042565875,0.0,0.0,0.0,-0.0055682954249501,0.0,0.0,0.0059909841745056,0.0223369424514115,0.0,0.0,0.0215817168622954,0.0,0.0,-0.0106994683714106,-0.0066636139997079,0.017447074374476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0089213383770354,0.0,0.0,-0.1038696740696228,-0.0654910359074028,0.035404483071009,0.0,-0.0271059165814045,0.0,-0.0178973725256591,0.0,0.0,0.0,-0.0287081610353221,-0.0084317140493507,0.0,0.0100981689144784,0.0,0.0,0.0,0.0083041229854832,-0.0183332683771718,-0.008769044230671,0.0240577993931083,0.0429742525310938,0.0,0.0,0.0,0.0,0.0,-0.0159662022700207,0.0,0.0,0.0,0.0,0.0,-0.1901655207382687
0.0,-0.0289478412764172,0.0219245129010817,0.0,0.0051831637398151,0.0,0.0,0.0126095181785305,0.0600267253930103,0.073483981061549,0.014568412406562,0.0167383125234663,-0.2136604202072935,0.0,-0.0299900538669191,0.0078080253251917,0.0078933654794062,0.0,0.0,-0.0051563386416203,0.0,0.0096636082529664,0.0,0.0343286217476767,0.0108398997720361,0.0,0.0,0.0,-0.003990286968231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0064900989243406,0.0,0.0,0.0,0.0062401356063656,0.0,0.0095750418726694,0.0079789047343286,0.0,-0.0122749864387914,0.0,0.0,-0.0421179740745656,-0.0146148150920032,-0.0261131491485946,0.0,0.0310425586672368,0.0,-0.0114334867006484,0.0,0.0,0.0288744584364133,-0.0153541255262856,-0.0122312406026756,0.0,0.0,0.0,0.0,0.0,0.0,-0.018177506251741,-0.0087212800592916,0.0269965591276533,0.0127438634804476,0.0207660565471634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0098924923436682,0.0,-0.0077751804293698,-0.2402317165384725
0.0,0.0,0.007209085679247,0.0,0.0128805449804983,0.0,0.0,0.0320360793360656,0.0814503476530459,0.0840885001319831,0.01515904537164,0.0266098021079324,-0.2706999672854321,0.0,-0.0224548044256093,0.0,-0.0108863686394916,0.0,0.0,0.0,0.0046172580520443,0.0,0.0,0.0284101400734382,0.0,0.0,0.0036847585782692,0.0,0.0,0.0,0.0,0.0041647819337133,0.0,0.0,0.0,0.0042790340462343,0.0,0.0078394905781004,0.0,0.0,0.0,0.0037951420167284,0.0,0.0,0.0047865688209963,0.0,0.0035328195097599,0.0,-0.0115932135256974,0.0,-0.0066752004743241,0.0,-0.0565917274867334,-0.0259541623927252,-0.0171870543188012,0.0086522965394815,0.0309048153146549,0.0,-0.0136110030283814,0.0115671973271475,0.0036548263335689,0.0175443249654155,0.0112290716299818,-0.0148400655504275,0.0,0.007416571873314,0.0,0.0,0.0,0.0,-0.0233166584869865,-0.0228962139295564,0.039607172962423,0.0075992102373062,0.014346293823482,0.0,0.0,0.005753696871094,0.0130986273468593,0.00403370395406,0.0160500122776046,0.0055827224376615,0.0,0.0,-0.0095711289482001,-0.2779250948718254
0.0,-0.031052809433242,0.0,0.0,-0.027604357406598,0.0,0.0,0.0515627504011552,0.1032692451124079,0.0625017480173039,0.0257261042612306,0.0130404263321944,-0.3557895489056555,0.0,-0.1207553770141058,0.0,0.0,0.0,0.0,0.0,0.0084630663845945,-0.0187568349668426,0.0,0.0255243280998873,-0.0690857165350423,0.0094862834612499,0.0418693556902211,0.0,-0.0136134467741694,-0.0144651317292474,0.0,0.0,0.0152269816049396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177388679399874,0.0,0.0,0.0,-0.1045944034678246,0.0,0.0131324331787028,0.0,0.0,0.0,0.0,0.0,0.0,0.0218756716269828,0.0152442283289936,-0.011267651544538,0.0,0.0,0.0,0.0,0.0,0.0713427710596241,0.0,-0.1168437052680934,0.0252694276327207,-0.0153046026192661,0.0,0.0,0.0,0.0,0.0178287599481351,0.0,-0.0215093719178981,0.0,0.0,-0.0177775570371338,0.0202655307709097
0.0,0.0603605178342271,0.0,0.0,0.0,0.0,0.0,0.0500660205757733,0.0709774405689833,0.0484716741646957,0.0105029757454382,0.0145258934077645,-0.2727191470447515,0.0,-0.1229618749095165,0.0072612426850705,0.0,0.0,0.0,0.0,0.0068778358411732,0.0,0.0,0.0289396632398908,0.0,0.0066538940731871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063736714392097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0547771827039054,-0.0554066873768472,0.0585039384558475,0.0,-0.1259727838901988,0.0,-0.0212400503411717,0.0,0.0,-0.021190885251835,-0.0307807049583546,0.0,0.0,0.0,0.0098008076261045,0.0,0.0,0.0093996377828254,-0.0383586932446374,-0.0221912213080905,0.0208931032844393,0.0375900657626199,0.0112795168180157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186438006730506,0.0,0.0,-0.1027728735472573
0.0,0.0374443225490664,0.0076658914100011,0.0,-0.0087853295473774,0.0,0.0,0.0337859786692139,0.0502334059234553,0.0441731149835158,0.0132004581467553,0.0189827437803943,-0.1942357938374501,0.0,-0.1070541838703848,0.0094026581920718,0.0,0.0,0.0,-0.0084638629393905,0.0071931046181976,0.0,0.0,0.0214022091472907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0087376653065668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0386219606001183,-0.0532284593796291,0.0477778282370589,0.0,-0.0879696943243118,0.0,-0.029744628158332,0.0,0.0,-0.0610037840939332,-0.0298707955331772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0228267019412537,-0.0127247272330083,0.0219015719268489,0.043667323979433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0940922115743357
-0.0155274912165379,-0.0916076656354538,0.0,0.0,0.0,0.0,0.0,-0.014070237604774,0.0,0.0373410122356689,0.0176680092555378,0.0,-0.0604042364165238,0.0,-0.134394067895123,0.0,0.0,0.0,0.0,-0.0074313736351341,-0.0285558627822624,-0.03125015495301,0.0,0.0122620163978791,0.0185892335829753,0.0,-0.1005145237085811,-0.0537067515294039,0.0177757725462194,0.0411937939468468,0.0,0.0,-0.0084596407618796,-0.0222876708660252,-0.0070234161218809,0.0,0.0,0.0,0.0,0.0086537193731958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0069317454292654,0.0282595488427011,0.0355830202059671,0.0,0.0,-0.0049120321238142,0.0221069211501009,-0.0479203862952224,-0.0061084078254284,0.0,-0.0034807066912261,0.0,0.0,0.0,-0.0171996183416041,0.0494289320463784,-0.0105773461399726,0.0,0.0,0.0,-0.0043292836502775,0.0,0.0062004107995322,-0.0232146593079594,-0.0330951229817034,0.0360127168974006,0.0,0.0177457453854289,-0.0063164058933658,0.0,-0.0096523572874275,-0.0121111583263943,0.0140675250528746,0.0386928808171512,0.0,-0.0133503969707246,0.0,-0.0066288356672525,0.045292953736773
